PRODUCT_CATEGORY_HK,PRODUCT_HK,DV_LOAD_DATETIME,DV_RECORD_SOURCE,CATEGORY_NAME
E28F4FDE6F28F75D8C2EB66B26F4D96F6B391501A47E1F4A1C905380A3D125E5,853C62C822568A7B2EC42D13AE7554B883F0EE4380B31EF9A0E0D32D502914ED,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
155F0E657A17AAC0D89F47037C213DB8CB0C46531456E2E4696BB5C5D8C2B2D7,AAF331D1217988017AD4ED89F9B4D63FA0599CA4306F0545B4FF8EF0D6C6153F,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
6A8DF11BA11552D8ABD9C3DAA4F6CC0B334E5CD9C24E29E001AF8106856C4CF9,77951C15FB77E3788D66845019AC1CD4A0700A8BB2C107EBD770D2358B914235,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
8788E4275B07B3499702835AFD7902C482E6D473E29DE5AF537300AF2DBCDE6A,06C9C8615990EF6B9DC90115286A68B8738C29B0251FFBA9788DD43015E1E7EB,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
1DC0B6BDF73C4444B4E3975D56AE68EAAD725C9CDC960D1BBA7D5EACDEBE4632,55B19E1A286D2118D1C8E13C179C86B128FF20D829DA11129194DF82D861770F,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
3325B290AE3A151308C0FBD525D528606587155AFF2367FB446A6449EDA46A04,3B34A244FC4050FAC89EAF22D6C85A61B06BFF401C047D6E96FA3CB9760AD5D0,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
E5A19FF6B86285273068CBB4D622488121764AC3FF6EB1C22199C2575203EFE1,0CA823508A2B4C667B3CB86C4D8035255F8E074D4DA8E5129AF8E9432C584663,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
D73B5662B99EF1BBB96507DAB711236611F43B0E2FE5DFED4C041660A1CEED23,60B9CDB75B6D09E23A1B3910B0B3BD0EF7C4CF8361E8803E049DEA9F22865BBE,2025-08-29 15:35:22.388,PIM_PRODUCTS,Lingerie&Nightwear-Women
C60FDFEB8275CD0F84528D7116763EFE3C7EE0113B1E15073A89C1E653F607C9,5BC8E2819E21E6BC52757AFA63FAA73E8D3444643D6793B31A264222D31181D1,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
C78A7D7AA2BFEAF8C80368AC64A1B20C3121BE5A3F0ECCFA4456B6F170371E27,4566AE714EE2438C4AAE98FC49906B2A286E8FCEFB6299D0A2E88F5387C8CD04,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
44AAD1984E3E2D0C0D9D4532E50F5D3C2F32DECE1675DD7A0A89904CE4FA6856,3307950BD4A4A16A7E1E1B75C1DCC86FD2B7EF6C7760C97D4F478BEFC0F32492,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
12259C7F004CF83AD92DE3AF60032B38250C48439836BAC55D8BB546EFE6D788,67E7CD53A52C39774F494030782547CDAA6B609FC53C3FD97F0B15548E01505D,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
E9B033FE2F6EF73DD5AE80F43D7B0D6899036063FF3AE330D930ABE71B278351,4079BF7715CB5E4B870321EF1102B92010BD4330032696523FE4BC41FFEC089C,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
C4089D16DD03D1516BC1F796E2FB9FEA4A72A6A023F2F5518168BE410F6F5E78,2CB4C8FD83D46458C90B5C596749B778AC6156402EDACAB59178722EFB2612A4,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
B2CBA2AB3FBC2A5CC9903FCDA9E16B63A20927E0AFFF64252D1D57E7B693BAB6,B3F451923F84F0E521C131D6D25E1529A21419EA8BE3DBAD4835A0090F9A0B41,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
02643D2711224099DBAC4264E89477FBC7AB7EB59E6DD923115C088CC2F86273,F92892C455BA4CFE3B4DE1A8A36C540D7E179255D1AE4C8CE1B97C67E1A1FCD1,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
928D74FDDC1626A359074494B44817D3DFFCE45CAF638964B5FF5D3A885347ED,ED4B94C4D8FCCBB326B30349091567E4F700C4A27BBC24138DE0D771DC4B1C48,2025-08-29 15:35:22.388,PIM_PRODUCTS,Indianwear-Women
C5386B83D21B0337FF9E94D6B17A49CF3A364A66B9DA41EA93891834CEC6B733,E2309BEC0DA25D31B581264A99DBC8649CDC05FEDAB86EAFA62D0378CA4A6186,2025-08-29 15:35:22.388,PIM_PRODUCTS,Indianwear-Women
D81E85E94147F25FB1D1F68115DA809520B318418CA1F7AA38305C2FA2C91B6F,28CC4F533917F434FC790B72D03AE7058A192EBB4C8AAACA50A32CBFAF61A62D,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
A47C6BCCE961E9811166D92F53D6EAC8BEDC9B56ECBA36613069B644E98837D5,1970C2E94773BB76FD4DF5C004B864598811C691F32B7202E0B82EFC69761D9A,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
021FA3712B6AC7B383AD41D3D643F55C3605C732616E51A2180BB4EF3CCDC7AE,88582F8F6E187D6F56A313E05DA17F0195D425C30FA66D7EB5DE690C7DD6BEC2,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
9B9B2C4920C7E574B50F3903CEA076A0DF7D9B389082DB2A1F8DCB840B51D2B5,45A8AED7F9800DCA624737CC07725ACFFA30799C4D6061CA8643CB00E6BFA412,2025-08-29 15:35:22.388,PIM_PRODUCTS,Indianwear-Women
843620F73C0A9C2E1B3A14D4E82FFD522B380EA9DD000D50958D972C88D49FED,45FBD36FEAAC93F4CE0F37320EE5FE6A6CF9002E0D36FABFF96D0CA3F282CEDA,2025-08-29 15:35:22.388,PIM_PRODUCTS,Indianwear-Women
C87EBD7C61E5856E32F1C9D4EA7FBBF5D3C4F815258A2ABB8DFC647AFC8920C4,C2B2D20D39E72A80074C821E2DCFAA98669A31F35865386CB28F0DC31A2226BE,2025-08-29 15:35:22.388,PIM_PRODUCTS,Indianwear-Women
40F4D23AC36CCB2E2BC55DF9E87D448B89480C875267C0BDDCCA1A871F57826D,1AD9438B47B9E8B3B046EAD36E444B627F2888025762860A42377A7E8DD41306,2025-08-29 15:35:22.388,PIM_PRODUCTS,Indianwear-Women
18E172E3EDCACC7B26D3011B648236AA2D4C723ECD129AA4AA825AD92A00ED22,E7EE6FC05D0C1B88A25C39AF2FC8029547F7FB24DCC08A98B217732F2E454B31,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
B2EDE6C0C855F76AB985E7AB16AF67BDCE8D631812C2D0AEEAE2EC61C199EB59,A148595081DDE22225109FEBB77FE208B8C829FD530BD1590A2B798072EBC812,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
19595B3D80DD5EA20C71155C0E8B06136172D9EEC17DBCE9BBC247FEC6BD51A1,E51A39DE61AEE1F0994994B99A22881C96D6AF8DCB8661BE1D7B980BD14FC5EF,2025-08-29 15:35:22.388,PIM_PRODUCTS,Indianwear-Women
AE4DBB4EE29F84CA61AE3FC30F8CD2613A1C7C08CCB7EFD648A388AB1BE11934,A64C1CA6415E0796FA30745AF0A759E7DD66569E62C24703F27A668A36095551,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
EB5F0B3928CFE353A64E4B7687DFFEADA1D181BB2ED83C03EC686D93B15639AE,6521D39CA17A52A92C15E5A53819C83B45E9D3B8B787DF206511BAC7D261A81E,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
C4793180051A2C320B79517A3F0EEC75AC577F95912CB9F3E96D49404B165DCE,4C1AA7E89D5915774D3FCEBD745AFD1E5D3455F06E56B70FBB939750D1FA1DEF,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
77DEF834413ED25CB42BA6C3EEF42BBB96B9F6AEBB2EDA94A36DDA1D606AE171,5979F42584345297623329678F1F5E0CBA78924C599D3BFA18509048F02417F0,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
10380ACC6A5DE87776F2DAE9F16BB6B1C0C6B45F1657CA086F79871D15DF28D5,DD42ABC8DEEAAD453C4CA98283FCA25DACB18845551039F448BAB461F81D69B6,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
7C5B23062CC431DC1436B6DAA91F6CC12730422D83E85A1F1D44CDE5B5AF71A1,B0D8C1328835AED43FF7CC74A80024C64D70F7D1DE455F58EEF5B310915C11FD,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
86DC1622F263C0B61378BBBA1225729883DDF22C3F321ADABDBB93AF1425FB69,A568845EA4015828F58A7E22C8E40DFD812AC9608E9936EAB8B42BB1A226BEDF,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
6B1E68E232532FD5BE095C51A5A30F78E060545877EA0E154F4A880B881E7B67,A995CA5342CD114E4222565F0AF877CA56951E9F454F6F07F5E6F7BD257C7C5E,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
ED1644B7BB01347C0F9744ED1EA8FB2D63EEA38006E4BD064BE4621EE5288919,C5B81F5FC9A98E0C4417780EC06818C21B05BF0480B4284BC5148AE49BB9184B,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
C12E990971B851E39C99CA5F9BE6C4238B79CE7F0EB7E50DABA2A5EEE634D0F4,F0302F790788530C421FAAAE8614D72F0AA8DAD4AF79D0EACC91DBCB45AF4A98,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
20893001396F1DCB39912F0F18032D3E5E44ACE26DD6E9E56DE3FE8908903FAA,A5391BD8B116EFB07ED3C56ED5EAC5F59D4B0DE0D95C3C15FEA2E1F68E1DC623,2025-08-29 15:35:22.388,PIM_PRODUCTS,Lingerie&Nightwear-Women
EA1C2CEC42B526EF14B748B06CB4B000C3BAA0A695052CBFC8AF4A7DD5A84CCE,BF785A796820FE3CFE744FF1978F1AE4BB02FC420B8F1E0D033B2C7407D2FA56,2025-08-29 15:35:22.388,PIM_PRODUCTS,Lingerie&Nightwear-Women
2120F2AA163302D5BE6E369E3D01FDE19122A3285985E4332D59208BA2E02F74,B95CB94D7E813A8CE751F2A054C42BA8E0184AC58A2202A5F4AFDFCC91350EB5,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
3E26E428AE5304B60A0377F4BB6ADFD2581EDE44B35D5AFADDB4A12C3EB6EDC6,C684932822C53F419A97A8FAB241C4DF5CCC5C8E08A87B2CCE2C10CBFF1EDB45,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
068C0A766059D39AFD203F06432492624AC445223C3C4D33DF3BB42389E5AB52,CBDFAA2B98BBA093FD478A6D85D4CD10C91B1DE247FE6E2DDFA5AECA47EBC3FF,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
C1B8B07D0A6B9FE29A7D8A2BC816B406D4495E0C91A0A1E827A9D1D523C39F54,B0A7770FF6647E90E7E48513E0F355171CA060A9C4C05F71FF271D483EF87E23,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
8789C35AD728076D28B35B96CFC2C3D2C5AB1BF4ECE7B05EE2C86771896D36C4,9456235FCAA78C4631EE80741C53AFF0B716752AE548947057E7A4AC8B26037F,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
5EAAA2EC6C418199899F70CCBD3F584E881B8E8729C495464A9531768969EC1F,87D1EFE1F480EA927F76A599D8FB9DB6E5E42CEF8B988510098A8F31967713F0,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
A1022FE078FDA4DE7922EA86066E25265DF39472FF119C5BFA0743BB20C87EBE,C534432A4836D49CE0CB66222670CCCBF4D2D31219F9D23FCADBF60CD62BCFB6,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
A0D1DDB4230EDB92E9331B4D51DF3D2950FD4EDCD62C46646EDE53BB6D8A7172,C3BC4F323806C1E96E17CD83355C3B1C003953DEA5C3D23DF7251E207FC5688D,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
1FB068085A070A9102A78208C9E97992689DE2A89C93EAF890E50509BFAABDDA,EDD583AF840E0C7BA2F97F7B7C4B556C6C2154202B96ADADF54C2462A9B5ED7B,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
6E61EBA0EA0880D9212A707E128E5DEB346DC0B36CFAB800A5B6272A5872CB33,46025DF2BDB95DD9A433375C0BADDB9969FCC1BD11F3606410857AF3C529490B,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
54480A27FF325A4C745781D1C23B14A22BDB04DEA6116BBACC55D8DCFFC54F41,3ACB019E68311BEF0236A72B60C0FCAD4847BE855DE03F8905F93332899B5430,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
B5F029EE889F100FA22ABC2A6417913DB6A040BFF009A377AF373E2360084FCA,1CBC46B2062BB2E893B4CCD8B60A07FFDA4F2D56EDC407D32BB9B45E77F236DF,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
0B91847944F7F48844C4BD3C9ACE3BEFA4E70AB5264343203726F39CA66C7D9D,131EDA583227218B157DDD84644052D2C432BBD5633D024AB14A2119E04AE154,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
859005CD944FC995B064DC54A86E145037FA205939AEEA574A49A001A968B157,FC1587139E40FDDBF8441457261ED25BF4DE9AEB1B2F86EB01BF5437D95E9476,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
D5F6CE796A9162C417F95F5BFB9CFF6A207E8B6EB1C1730BB7EBCE704D2C4DD5,9AFA9C8A6CD5DB7223DC9A1A5CE9A32B74E8A8E201BBAF78E71E6978E9FA6E94,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
9576814B3A1DCB5A6C82BCB679FFC48954101B3D24502F7F0BF99DDBB1610836,786712D8679F298A071A22C08A9266BC1CB2E29066970EABE4216DA9900E7CE9,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
84F7D3CFE3AC2A5C5BB3561B3B67ECC307BDB272072F37F34675410BA1E4BA7E,5CDB4385664D2EE043FF836CD15A00685994BEB52496EE6B8CDDB5E3E57E9CAB,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
B745E192BB375DB3763F6EE1D4F139374293DF60D32AFB7421119F59EE71B3BB,62C4FC6C2BE0A55372E3D6CAD1138FF5046AE5F0290F0AD657F37FC7886E57CD,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
C3863A1B885C7D4A892F84C3A19D97793C07F33BD547F95AAC1F3BD9FECD9942,871E2F5551E462D1FF4B54BCFCE9406B9F0ADFC07A7E81B523A2B1F1FB6A1E78,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
0102C81BEEF2B2C401258B87B9C7566C151EC80543D8AA9131E6FEB5D0C89D92,39FA4472DE8D91C2B336FE82CFEB11CEB7CFF84E322F5DF7431760CBF04C59BC,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
5902A6352CDDC53D7A4CDDD57CFB6390CFF74029D5A22A5CF526259C28608A80,B9A64D2FE9EEA23F51D71B629F3E2A2D86635D71C004CA4F586BE124A0B49DE5,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
31992D3A528CF907363F8FDB06F2EC6C781CE801F7A8154574D1472F8D467310,C8F85FBFAA38C6864A7D4BB23AB04534C61A5CEA255F3D6B196AE2ADFEE896E0,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
C26C2C877A2B5A59D1B7A75CC45710F68B3AD6DAF23B1F4608BBDFF6F1E3D05C,2A8120A9BEAEB75D07E1C184A463F43F615EB1E5832E62D1CF9089D3FCC6CBA3,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
73FBD74CC0909D70856A7B435FC533C52D5A1C4842B69303430160ADDE3CA6C3,09AB2FFF4C077D93CFF967AF216C0B2DE34C1C113D8E6D3570666B6EFD30CCF8,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
4E66245088EE5CACD6C5C5A5ED15E27C9A6E775F797CB9DA9354AE66D38B3BFD,FC94086112B291A75FD587A67E92DDB501343EF79EF16772F4FD6DEDD271D018,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
A3EB5973B4E8F545D794C1567F5B08ADF16F0D03DB9C0FC4FBEBB484A1096DF8,E02689FABDF6AAB16D9E58F18AB99AA63A8F103D24D9A511799247EE3078A4BD,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
CE05838563BF84C8D9ABA9F1587E8ACC319257E78F5EDDF7586C6790E223BC4E,36AC1FD0E126C8B09D7D8B31708E0AAF629D9AD9406427D41BB0E82E6CD36BDA,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
CE12ABAD924547961D55CE04FB8A4B79D602AC9513C730E20C642155CA070BC7,01021AC57400F06D6D1FC344E4F0C134501091EAC043090B4B856945F4415DCE,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
C0B8E609A543CFD5BFDC3A57BCA01E01B44AED461A5DC6E3C0BEB73EE4D657E4,DFE0270622C2F2DD3EF50E153F52FB6E7B06DD7534C793ADEDB2469BE64622B7,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
9870D396BFE2A502AAD470FB7DD4CFCD1FF1EAD3BB50820F775A2F7B55E2AA4E,D4F181C283DC8FFD7A653BE6A600BF8E4C7B149D30624421ECA7BD0232DA1A20,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
6AE4035F56259BC3AAFA25278054EF8D530E0F50D45AB5370852C15771AB0361,83F628AFE09BBE40A3F6F0E06A8B13BFDB0FC58CA32394E7D276277948157F15,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
B3BE10B52073C06CC59E3A49267B60F23CFA4D69DB2FAAB45DDF995AF75306FD,9B4A7595BD59CBCB282310FA00D98236560F6E8F5061EA1803562707B4A5F96F,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
63AE63A81F09166136B7D93932F914BAB2AF140DD383175A0F42B1EEC656232A,A32F055D012D8DFF8A73FDDECC5AD8ECF767C7CA6212895DBEF05643A9716798,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
61AE54F5780223A0DB495817B02874FFC6E48A5464212326C8A8197EC61F57E5,E127F8746AF39FF8768D2E549DC549E0B6F59CEE76289791CAF2BF871E3E1B5C,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
EF1C2C0EA2BD62DFC074BF64ACC60D2059A31CFB2FD9010D8BAE026CC7D09187,9CEA568E8D8DD8D446E9D294D20438E809734C3EE0C94DC197346F57578C0F02,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
B6D53E07522E3E0E18318632D165AFCB2193EAE1F6E13E4414BB47EF705E5038,10E4E175A38EEE46DACC6F1D80B7F2314F08B8255CCAB6930F3B430B1EE88C7B,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
C52A9E0D48F30257854F822A40214073E49BB37F57FBBE8DE42CC440F0DE027F,1D4117EE8B0CBCEE3574893D1D15AE896906D66BBACFC16B48F1A2ED18DAA6F0,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
F6AAE8E0946162CAFE59E30B8D780B29AAFCE5CC298A0FBA7BC15FA47CDD170D,6B591632A8D6EF0EBE2F8736325D574638C3E492D751DDB3D060E2F03FB2737E,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
70158C578BF7264DA8DDC64D5C1BD24AC3F848558770C1BA27BB98EA33D895E7,DBE2349056AB0B1D53AADFFCC3ED44F2D66613026B6C56ADDECAAEAF311E8FD8,2025-08-29 15:35:22.388,PIM_PRODUCTS,Footwear-Women
F0A2754DB4B19A9EE1F03EDE2F62342AE32BE8DE820DADF03CD27B095D1CDB05,69C5D29BA2B0547D0D9CFF888076828A95D17EA19160F0C411BE35831D48CDF1,2025-08-29 15:35:22.388,PIM_PRODUCTS,Fragrance-Women
03C6835B0E484973769DA1F0166F8406E75E3E953DF4BBD6CC7D872384D4D07C,49D7D20148950705761AE2B5BBE103FE1D52730D3A4C7439DCE6D0F355357198,2025-08-29 15:35:22.388,PIM_PRODUCTS,Fragrance-Women
7602266C20D0E55E638D8CCE45AB55B73D031C19338E7B105836F69E4105DEC2,167F0CDE03EBDAA04A995AAD9A8414F767C7742AD6336A8D5F01FE305D1718C9,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
6EA54B4BBD3CE84310A80679A96634326414961998A9143769EC06E6142B0BC1,437FE14BEC8E27B8DFBD6201B8664B9D67870C1A0BA2F97D889B1EF46C9D111D,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
121FE5EDD947ABDEC94A5349A005FE20F07CCD11EDBC2AE6006FAEC38E3218DD,E35411B17A0B9E6EB9E6FAE3144F7CC40B42707CE8B1064361AA8584C4D4E769,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
5EDC623694E3980A7D295BB632230505F91E8CAD1FFBEF166725F741C4C609B9,1B3552DBB0BE99D5F6B5FD8909C53FB9D53C4AC7DD098017F4876093D15DF108,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
1E33858E18CD127E26D2A2418135A2F5BAD91D3CC7A0629451FD6C41DD5D1D22,11D159ABDD6C0F7B408584342E17024DC7977DAD24326C986BA0F114B51ECE81,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
E3D5CEF04A8691A0567E64EA8C7027DE9CFD8DBB3B9E7514C996E6F8AB18FE34,82A3E54A58CC990A7CA5995D6248515659BE476C70E391D624BF74B7BD727DAB,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
53EEAD10B181927362460150A359D7B1F2F76B145D4ADD11B3C0D421FE9EE59F,5B0377756FFE741EDEF22D6C4525F19966B0C9FC56D51DBE6CDC4B90C7925DCD,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
034F15D8C030E8BFB4C1A1E65914770BAF6147F10AD49D5B429184FF6940672B,64B29B1CC71D62F2F879041FEDDE998C948E948C6AA777C3C1CEDABB8DBD2FE0,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
C2B88951EAD9B1AD8E22637A60C179ED87B7F30CCE2E94BE0AE5967C5AD00438,9C006DFEE73C40852FF5B432ABA354273E38E4707AA005E937A2AA7752B5856B,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
310A2B3A92F5CA5EA97F249C1CAD7B633A5EBDC8B7DF4F40FDB150857777FA3E,DD0640312F99CF19BB4D5E9ED5D33470EE9DFBA001D4DB46DD269AB448BE1598,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
D2CAD0C13113FB74C5E5C1988EAF2E136ABBB878FE7A149BCE64A19016436D80,909316193E94FF7195D6D8C21901857860211BD44250648A9B66539DDAB7B47C,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
17685734A903F140D35291A3F4E8061E5F4B02C3214FB178918DC81EE539256F,CBD947C1888989DB4A14EFE0C9530DE9C8F21F7DB91263709541E1D92FF96E73,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
0D607BB08906736ADFE3C3579ABF596BDED0DB9C77FDFB00FB89A4A6058C4CA8,190818FF3FD993C53180629D316717E00F6D9A5E8CF851C85F4C627A836A02BD,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
15D3AE54C6B88371BA24B17D8CA16A90C7A9A3E3024E63FF378BAA70D04588C4,FDA684D3938D7264E48A33984E3CBCF0E25FB5273C11207472514FE373CDF682,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
DAC960FA9763EC6C67450238E252FEFC4439273E622FF733244EEB600F3E0293,BED94C590F41F58C6FD88E5ECA7CF254432D6C796335B2289C55910CF424AD81,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
A1F6C7D8131A247E35BBCF96E1FE08D8A4B8E2A27F035345C23EC17E7A80578F,EDBD889B381543151D868331DA7268C05C10E543F8524CA3DCB6138DC856B152,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
55FE02AEB7BBC6021BEC9AC5B0B12D9BDF2D135C07847269B529232EADCB6743,CC85D7E468A2AFBDEC1864F5C3B362044801DCA2AE64B60B0A0B2419AC65E390,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
32A5CB88DC07F757EC593E5C026152B68634D3B3BE6A53FAC66EF304C26832A1,5C41779F4ABF4EBAF797D1453FAB59E6F5789907CE98519315FCFCD01253E3AC,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
84AA9ECC61372D4FEE1769C6F3FA897C79CD79316E00FBC46E1F76C175F43EA2,54C3F6D366B42FF0DD0E1DDB0D56B55B8F3AE72DC76EA100ED4E8DD947667691,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
319C1522CCA9657FD538C6AF344A87345A3906FBA092AE4EE7829CCA3B51A9EC,85E0E1467F74F7D92D375BB010145F95CE2E20AE399D870794393CB7E37313CF,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
10907F8FCB93F91A0BF564BBA22A873DF70E1DDCE0AF4FDEB8F85B995A150F2E,2D44B4E31A7FEF641A8CA65506037F16164E3CB66615E14E220B6548A2B91FFD,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
F43DC928821FCE8B8CD33ED2765538A79319A774199CD70D2BDADF3F8FA7A5CA,CC6F8CE75C6ADC3C1CE5BAFE1F9B1B0C681CD83557AAF123D4B02B59F93A2883,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
B81777EC3EB47B9C11FECC4286759FB07B4AAF4C45221034F179A7ED09703F18,BABEBCDE2D1500CAD186B2D277A42883986DF3AC58F99CE6FC10B15C60A0A390,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
22B43AAD5AD52642FC3B11CCF23A6FE6D2E68697C36F9E90DEDA5E2F6380B8DD,497D94885F08EECD5437E90372ED03A9D93EB545E3F1B76F4866181D4587EA61,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
D402D024E48BBF5DFAE57A3CE7CA5DB85FE760FEB333C51ACCF5DD230B3E3D4A,85CF469DEB42B5B4C9A4A4E6FD613490BCD46298C2BB1ECCBE4BD6648575016E,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
332169712DC446F39FA37914918C61320BD04E5DC0EEA6089F2F240325571160,466F4789123A39F2E7FEAB0ADB9A069BD837D2CF61818D6E4F1190A8B7A028DD,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
7D675890CB73151F9C07C43962F8CDCE82ED2DEC84DE775BFA0A1C57DE136E58,03595322961E7710FA7A18EDF6B15E534596D797B63A29928B29BB4170293505,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
E562ED85B419B289FA96129FB87A00878219808B81F525C2D13F931B237C00B3,02765E7A8437EFA47059A34114E0C51B1DAAE1F497B124DEAAFB53484D7CF740,2025-08-29 15:35:22.388,PIM_PRODUCTS,Westernwear-Women
